"Species","Latitude","Longitude","optional"
"African Jewelfish",25.40726,-80.61668,TRUE
"African Jewelfish",25.40726,-80.61666,TRUE
"African Jewelfish",25.40726,-80.61666,TRUE
"African Jewelfish",25.41481,-80.63018,TRUE
"African Jewelfish",25.41481,-80.63018,TRUE
"African Jewelfish",25.41481,-80.63018,TRUE
"African Jewelfish",25.4482,-80.36041,TRUE
"African Jewelfish",25.44829,-80.35001,TRUE
"African Jewelfish",25.48928,-80.35894,TRUE
"African Jewelfish",25.463,-80.36003,TRUE
"African Jewelfish",25.75513,-80.92564,TRUE
"African Jewelfish",26.95562,-82.00272,TRUE
"African Jewelfish",25.93515,-80.97149,TRUE
"African Jewelfish",25.83358,-81.08144,TRUE
"African Jewelfish",27.26431,-81.96661,TRUE
"African Jewelfish",27.20004,-81.98763,TRUE
"African Jewelfish",27.1625,-81.975,TRUE
"African Jewelfish",26.67183,-81.90058,TRUE
"African Jewelfish",26.72493,-81.71695,TRUE
"African Jewelfish",26.72448,-81.70251,TRUE
"African Jewelfish",26.7228,-81.72765,TRUE
"African Jewelfish",26.72253,-81.72894,TRUE
"African Jewelfish",25.63709,-80.31487,TRUE
"African Jewelfish",25.52533,-80.38827,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"African Jewelfish",25.66723,-81.35589,TRUE
"Brown Hoplo",28.51272,-80.84341,TRUE
"Brown Hoplo",26.348967,-80.274771,TRUE
"Brown Hoplo",26.9585,-82.00735,TRUE
"Brown Hoplo",26.96572,-82.02547,TRUE
"Brown Hoplo",26.8888,-82.08835,TRUE
"Brown Hoplo",26.30112,-81.83267,TRUE
"Brown Hoplo",26.107354,-81.092834,TRUE
"Brown Hoplo",27.250662,-81.975517,TRUE
"Brown Hoplo",27.500594,-81.973419,TRUE
"Brown Hoplo",27.443652,-81.875361,TRUE
"Brown Hoplo",27.500316,-82.024809,TRUE
"Brown Hoplo",27.15,-81.1968,TRUE
"Brown Hoplo",27.86563,-82.31308,TRUE
"Brown Hoplo",27.6186,-82.0711,TRUE
"Brown Hoplo",28.5427,-80.9426,TRUE
"Brown Hoplo",28.56255,-80.93202,TRUE
"Brown Hoplo",27.6507,-81.9805,TRUE
"Brown Hoplo",27.27372,-80.21172,TRUE
"Brown Hoplo",26.02714,-81.25594,TRUE
"Brown Hoplo",27.1625,-81.975,TRUE
"Brown Hoplo",27.53705,-82.01797,TRUE
"Brown Hoplo",27.51823,-82.02706,TRUE
"Brown Hoplo",27.47419,-81.95965,TRUE
"Brown Hoplo",27.54809,-82.02845,TRUE
"Brown Hoplo",27.49368,-81.89184,TRUE
"Brown Hoplo",27.49832,-81.89099,TRUE
"Brown Hoplo",27.51843,-81.93715,TRUE
"Brown Hoplo",27.49168,-82.03036,TRUE
"Blue Tilapia",27.250662,-81.975517,TRUE
"Blue Tilapia",27.500594,-81.973419,TRUE
"Blue Tilapia",27.500316,-82.024809,TRUE
"Blue Tilapia",27.6186,-82.0711,TRUE
"Blue Tilapia",27.6507,-81.9805,TRUE
"Blue Tilapia",28.946936,-81.339544,TRUE
"Blue Tilapia",25.93515,-80.97149,TRUE
"Blue Tilapia",25.93515,-80.97149,TRUE
"Blue Tilapia",25.83358,-81.08144,TRUE
"Blue Tilapia",25.83358,-81.08144,TRUE
"Blue Tilapia",25.89614,-81.21154,TRUE
"Blue Tilapia",25.89614,-81.21154,TRUE
"Blue Tilapia",25.89614,-81.21154,TRUE
"Blue Tilapia",25.89614,-81.21154,TRUE
"Blue Tilapia",27.1625,-81.975,TRUE
"Blue Tilapia",27.1625,-81.975,TRUE
"Blue Tilapia",27.47419,-81.95965,TRUE
"Blue Tilapia",27.47419,-81.95965,TRUE
"Blue Tilapia",27.4925,-82.02314,TRUE
"Blue Tilapia",27.4925,-82.02314,TRUE
"Blue Tilapia",28.79986,-81.64764,TRUE
"Blue Tilapia",28.79986,-81.64764,TRUE
"Blue Tilapia",27.67316,-81.9882,TRUE
"Blue Tilapia",27.67316,-81.9882,TRUE
"Blue Tilapia",29.87145,-97.93093,TRUE
"Blue Tilapia",29.87145,-97.93093,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",29.37056,-100.88445,TRUE
"Blue Tilapia",29.37056,-100.88445,TRUE
"Spotted Tilapia",25.905986,-81.310646,TRUE
"Spotted Tilapia",25.8953,-81.2803,TRUE
"Spotted Tilapia",25.8808,-81.2472,TRUE
"Spotted Tilapia",25.8906,-81.2694,TRUE
"Spotted Tilapia",25.8897,-81.2706,TRUE
"Spotted Tilapia",26.7029,-81.7804,TRUE
"Spotted Tilapia",26.7029,-81.7804,TRUE
"Spotted Tilapia",26.70932,-81.78305,TRUE
"Spotted Tilapia",26.70932,-81.78305,TRUE
"Spotted Tilapia",26.687,-81.81527,TRUE
"Spotted Tilapia",26.70053,-81.80103,TRUE
"Spotted Tilapia",26.614006,-81.903076,TRUE
"Spotted Tilapia",26.72493,-81.71695,TRUE
"Spotted Tilapia",26.68837,-81.81533,TRUE
"Spotted Tilapia",26.6888,-81.79105,TRUE
"Spotted Tilapia",26.68923,-81.7816,TRUE
"Spotted Tilapia",25.54353,-80.33157,TRUE
"Spotted Tilapia",25.61062,-80.30888,TRUE
"Spotted Tilapia",25.44829,-80.35001,TRUE
"Spotted Tilapia",25.48952,-80.34745,TRUE
"Spotted Tilapia",25.47032,-80.34714,TRUE
"Spotted Tilapia",25.51941,-80.3475,TRUE
"Spotted Tilapia",26.02714,-81.25594,TRUE
"Oscar",61.1405556,-149.96166,TRUE
"Oscar",36.42438,-118.91647,TRUE
"Oscar",26.0603,-81.2639,TRUE
"Oscar",32.285,-90.0283,TRUE
"Oscar",46.0122,-92.3578,TRUE
"Oscar",26.02714,-81.25594,TRUE
"Oscar",32.28,-90.02,TRUE
"Oscar",21.494523,-158.04863,TRUE
"Pike Killifish",25.8914,-81.31,TRUE
"Pike Killifish",25.8539,-81.0314,TRUE
"Pike Killifish",25.8119,-81.1003,TRUE
"Pike Killifish",26.185,-81.2628,TRUE
"Pike Killifish",26.12333333,-81.39916667,TRUE
"Pike Killifish",25.7886,-81.1,TRUE
"Pike Killifish",25.7867,-81.0975,TRUE
"Pike Killifish",25.7603,-81.0353,TRUE
"Pike Killifish",25.7597,-81.0356,TRUE
"Pike Killifish",25.7597,-81.035,TRUE
"Pike Killifish",25.2723,-81.1592,TRUE
"Pike Killifish",25.83358,-81.08144,TRUE
"Pike Killifish",25.83358,-81.08144,TRUE
"Pike Killifish",25.89614,-81.21154,TRUE
"Pike Killifish",25.89614,-81.21154,TRUE
"Pike Killifish",25.89614,-81.21154,TRUE
"Butterfly Peacock Bass",25.54353,-80.33157,TRUE
"Butterfly Peacock Bass",25.61062,-80.30888,TRUE
"Butterfly Peacock Bass",25.44829,-80.35001,TRUE
"Butterfly Peacock Bass",25.47032,-80.34714,TRUE
"Butterfly Peacock Bass",21.494523,-158.04863,TRUE
"Black Acara",26.185,-81.2628,TRUE
"Black Acara",26.2142,-80.9117,TRUE
"Black Acara",26.34127,-81.03305,TRUE
"Black Acara",26.34373,-81.0273,TRUE
"Black Acara",26.30088,-81.07275,TRUE
"Black Acara",26.33988,-81.02935,TRUE
"Black Acara",26.28634,-81.07367,TRUE
"Black Acara",26.2912,-81.1076,TRUE
"Black Acara",26.28578,-81.08535,TRUE
"Black Acara",25.51941,-80.3475,TRUE
"Black Acara",25.7597,-81.0356,TRUE
"Black Acara",28.12591,-82.68189,TRUE
"Black Acara",28.07889,-82.65194,TRUE
"Black Acara",28.07903,-82.66453,TRUE
"Black Acara",26.06763,-81.3841,TRUE
"Black Acara",26.25278,-81.28111,TRUE
"Black Acara",25.89614,-81.21154,TRUE
"Black Acara",28.32905,-82.5365,TRUE
"Mayan Cichlid",25.8483,-80.9508,TRUE
"Mayan Cichlid",25.9025,-81.3414,TRUE
"Mayan Cichlid",25.8539,-81.0314,TRUE
"Mayan Cichlid",25.975,-81.3106,TRUE
"Mayan Cichlid",25.8808,-80.9536,TRUE
"Mayan Cichlid",25.8119,-81.1003,TRUE
"Mayan Cichlid",26.185,-81.2628,TRUE
"Mayan Cichlid",25.9936,-81.2986,TRUE
"Mayan Cichlid",25.8911,-81.27,TRUE
"Mayan Cichlid",25.54353,-80.33157,TRUE
"Mayan Cichlid",25.44829,-80.35001,TRUE
"Mayan Cichlid",25.48952,-80.34745,TRUE
"Mayan Cichlid",25.47032,-80.34714,TRUE
"Mayan Cichlid",25.51941,-80.3475,TRUE
"Mayan Cichlid",25.7886,-81.1,TRUE
"Mayan Cichlid",25.7867,-81.0975,TRUE
"Mayan Cichlid",25.93515,-80.97149,TRUE
"Mayan Cichlid",25.89614,-81.21154,TRUE
"Mayan Cichlid",25.89614,-81.21154,TRUE
"Mayan Cichlid",25.89614,-81.21154,TRUE
"Mayan Cichlid",26.02714,-81.25594,TRUE
"Mayan Cichlid",26.02714,-81.25594,TRUE
"Mayan Cichlid",26.02714,-81.25594,TRUE
"Mayan Cichlid",26.02714,-81.25594,TRUE
"Walking Catfish",25.8633,-81.1006,TRUE
"Walking Catfish",25.41748,-80.64248,TRUE
"Walking Catfish",28.07833,-82.65194,TRUE
"Walking Catfish",28.07903,-82.66453,TRUE
"Walking Catfish",28.08863,-82.65288,TRUE
"Walking Catfish",28.898322,-81.222006,TRUE
"Walking Catfish",26.02714,-81.25594,TRUE
"African Jewelfish",25.60968,-80.31804,TRUE
"African Jewelfish",25.61062,-80.30888,TRUE
"African Jewelfish",25.48928,-80.35894,TRUE
"African Jewelfish",25.48952,-80.34745,TRUE
"African Jewelfish",25.47032,-80.34714,TRUE
"African Jewelfish",25.463,-80.36003,TRUE
"African Jewelfish",25.51941,-80.3475,TRUE
"African Jewelfish",27.88432,-82.3056,TRUE
"African Jewelfish",25.63709,-80.31487,TRUE
"African Jewelfish",25.47371,-80.41437,TRUE
"African Jewelfish",25.61417,-80.41983,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"Brown Hoplo",27.888909,-80.730014,TRUE
"Brown Hoplo",27.823228,-80.708849,TRUE
"Brown Hoplo",26.34358,-81.0272,TRUE
"Brown Hoplo",26.33988,-81.02921,TRUE
"Brown Hoplo",26.28568,-81.08768,TRUE
"Brown Hoplo",27.822423,-80.811658,TRUE
"Brown Hoplo",27.191243,-82.348323,TRUE
"Brown Hoplo",27.169494,-80.185879,TRUE
"Brown Hoplo",27.0311,-80.4058,TRUE
"Brown Hoplo",25.708159,-80.695617,TRUE
"Brown Hoplo",28.2189,-81.3881,TRUE
"Brown Hoplo",26.364803,-80.843582,TRUE
"Brown Hoplo",28.946936,-81.339544,TRUE
"Brown Hoplo",28.28695,-80.7875,TRUE
"Brown Hoplo",26.8275,-81.47017,TRUE
"Brown Hoplo",27.69908,-80.67672,TRUE
"Brown Hoplo",28.41006,-81.43387,TRUE
"Asian Swamp Eel",27.5833,-82.4833,TRUE
"Asian Swamp Eel",25.2967842,-80.468391,TRUE
"Asian Swamp Eel",25.4687224,-80.477556,TRUE
"Asian Swamp Eel",25.4911667,-80.524333,TRUE
"Asian Swamp Eel",25.987314,-80.232271,TRUE
"Asian Swamp Eel",25.95676,-80.327829,TRUE
"Blue Tilapia",25.7611,-80.9144,TRUE
"Blue Tilapia",28.946936,-81.339544,TRUE
"Blue Tilapia",29.13418,-81.36274,TRUE
"Blue Tilapia",25.89614,-81.21154,TRUE
"Blue Tilapia",25.89614,-81.21154,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",29.37167,-100.88389,TRUE
"Blue Tilapia",29.37167,-100.88389,TRUE
"Blue Tilapia",36.6594189,-114.31303,TRUE
"Blackchin Tilapia",21.50028,-158.05194,TRUE
"Blackchin Tilapia",21.34833,-157.72305,TRUE
"Blackchin Tilapia",21.40736,-157.80167,TRUE
"Blackchin Tilapia",21.40736,-157.80167,TRUE
"Blackchin Tilapia",21.4905,-158.02472,TRUE
"Blackchin Tilapia",21.4905,-158.02472,TRUE
"Spotted Tilapia",25.8914,-81.31,TRUE
"Spotted Tilapia",25.8914,-81.31,TRUE
"Spotted Tilapia",25.8483,-80.9508,TRUE
"Spotted Tilapia",25.975,-81.3106,TRUE
"Spotted Tilapia",25.8119,-81.1003,TRUE
"Spotted Tilapia",26.1825,-81.2678,TRUE
"Spotted Tilapia",25.8911,-81.27,TRUE
"Spotted Tilapia",26.34319,-81.02692,TRUE
"Spotted Tilapia",26.30757,-80.97636,TRUE
"Spotted Tilapia",25.61062,-80.30888,TRUE
"Spotted Tilapia",25.41748,-80.64248,TRUE
"Spotted Tilapia",25.41723,-80.66393,TRUE
"Spotted Tilapia",25.43322,-80.73358,TRUE
"Spotted Tilapia",25.43422,-80.78023,TRUE
"Spotted Tilapia",25.58113,-80.76098,TRUE
"Spotted Tilapia",25.58735,-80.80925,TRUE
"Spotted Tilapia",25.60159,-80.77526,TRUE
"Spotted Tilapia",25.48952,-80.34745,TRUE
"Spotted Tilapia",25.47032,-80.34714,TRUE
"Spotted Tilapia",25.7886,-81.1,TRUE
"Spotted Tilapia",25.7886,-81.1,TRUE
"Spotted Tilapia",25.7597,-81.0356,TRUE
"Spotted Tilapia",25.89614,-81.21154,TRUE
"Spotted Tilapia",25.89614,-81.21154,TRUE
"Spotted Tilapia",25.89614,-81.21154,TRUE
"Spotted Tilapia",25.89614,-81.21154,TRUE
"Spotted Tilapia",26.02714,-81.25594,TRUE
"Spotted Tilapia",26.02714,-81.25594,TRUE
"Oscar",29.645822,-82.347089,TRUE
"Oscar",45.86518,-93.301177,TRUE
"Pike Killifish",25.4092,-80.9641,TRUE
"Black Acara",28.1086,-82.65289,TRUE
"Black Acara",28.11243,-82.6528,TRUE
"Black Acara",28.0792,-82.65154,TRUE
"Black Acara",28.0672,-82.65181,TRUE
"Black Acara",28.06554,-82.65169,TRUE
"Black Acara",28.11011,-82.66957,TRUE
"Black Acara",28.09359,-82.65679,TRUE
"Black Acara",28.08863,-82.65288,TRUE
"Black Acara",28.08923,-82.65231,TRUE
"Black Acara",28.0932,-82.65258,TRUE
"Black Acara",28.10532,-82.6526,TRUE
"Black Acara",28.0672,-82.65181,TRUE
"Black Acara",28.0792,-82.65154,TRUE
"Black Acara",28.08923,-82.65231,TRUE
"Black Acara",28.09319,-82.65258,TRUE
"Black Acara",28.08863,-82.65289,TRUE
"Black Acara",28.09359,-82.65679,TRUE
"Black Acara",28.10532,-82.6526,TRUE
"Black Acara",28.1086,-82.65289,TRUE
"Black Acara",28.11243,-82.6528,TRUE
"Black Acara",28.10532,-82.6526,TRUE
"Mayan Cichlid",26.14166,-80.25928,TRUE
"Mayan Cichlid",27.18333,-80.73333,TRUE
"Walking Catfish",25.41723,-80.66393,TRUE
"Walking Catfish",25.43677,-80.69568,TRUE
"Walking Catfish",39.35647,-116.6554,TRUE
"Walking Catfish",27.58831,-82.52402,TRUE
"Walking Catfish",28.10532,-82.6526,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.63709,-80.31487,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.91496,-80.2583,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"Brown Hoplo",28.081522,-80.70797,TRUE
"Brown Hoplo",26.93133,-82.06608,TRUE
"Brown Hoplo",26.33988,-81.02921,TRUE
"Brown Hoplo",27.5821,-81.204,TRUE
"Brown Hoplo",27.5821,-81.204,TRUE
"Brown Hoplo",28.23948,-80.81323,TRUE
"Blue Tilapia",26.62767,-82.11122,TRUE
"Blue Tilapia",32.75539,-79.99345,TRUE
"Blue Tilapia",32.888847,-80.672583,TRUE
"Blue Tilapia",33.4239,-79.31323,TRUE
"Blue Tilapia",33.44684,-79.15864,TRUE
"Blue Tilapia",33.51778,-79.09229,TRUE
"Blue Tilapia",33.845971,-78.942994,TRUE
"Blue Tilapia",33.611601,-95.0581,TRUE
"Blue Tilapia",27.18333,-80.73333,TRUE
"Blue Tilapia",27.18333,-80.73333,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",29.37056,-100.88445,TRUE
"Blue Tilapia",29.37056,-100.88445,TRUE
"Blue Tilapia",29.37167,-100.88389,TRUE
"Blue Tilapia",29.37167,-100.88389,TRUE
"Blue Tilapia",29.37056,-100.88445,TRUE
"Blue Tilapia",29.37056,-100.88445,TRUE
"Blue Tilapia",29.36306,-100.88805,TRUE
"Blue Tilapia",29.36306,-100.88805,TRUE
"Blue Tilapia",36.7830306,-114.12524,TRUE
"Blue Tilapia",29.3632,-100.888,TRUE
"Blue Tilapia",29.3707,-100.884,TRUE
"Blue Tilapia",29.3717,-100.884,TRUE
"Spotted Tilapia",36.1282526,-114.14141,TRUE
"Spotted Tilapia",27.18333,-80.73333,TRUE
"Oscar",22.044913,-159.587402,TRUE
"Oscar",32.41789,-90.08942,TRUE
"Oscar",40.640615,-82.355718,TRUE
"Oscar",25.3302,-80.5426,TRUE
"Pike Killifish",27.962263,-82.471361,TRUE
"Pike Killifish",27.86492,-82.33346,TRUE
"Pike Killifish",25.5768,-80.5776,TRUE
"Pike Killifish",25.49833,-80.66263,TRUE
"Pike Killifish",25.49977,-80.57625,TRUE
"Pike Killifish",25.41723,-80.66393,TRUE
"Pike Killifish",25.43322,-80.73358,TRUE
"Pike Killifish",25.4348,-80.73495,TRUE
"Pike Killifish",25.43677,-80.69568,TRUE
"Pike Killifish",25.41748,-80.64248,TRUE
"Pike Killifish",25.43422,-80.78023,TRUE
"Pike Killifish",25.50192,-80.74097,TRUE
"Pike Killifish",25.45372,-80.80623,TRUE
"Pike Killifish",25.58113,-80.76098,TRUE
"Pike Killifish",25.48732,-80.83373,TRUE
"Pike Killifish",25.4232,-81.0626,TRUE
"Pike Killifish",25.3626,-81.0805,TRUE
"Pike Killifish",25.402,-80.9676,TRUE
"Pike Killifish",25.402,-80.9676,TRUE
"Pike Killifish",25.3976,-80.9695,TRUE
"Pike Killifish",25.3976,-80.9695,TRUE
"Pike Killifish",25.306,-80.4934,TRUE
"Pike Killifish",25.3153,-80.5212,TRUE
"Pike Killifish",25.4742,-80.51,TRUE
"Pike Killifish",25.9604,-80.2093,TRUE
"Butterfly Peacock Bass",26.2494,-80.0931,TRUE
"Butterfly Peacock Bass",19.533907,-155.478516,TRUE
"Butterfly Peacock Bass",21.450512,-157.969666,TRUE
"Butterfly Peacock Bass",22.044913,-159.587402,TRUE
"Butterfly Peacock Bass",20.753546,-156.324463,TRUE
"Butterfly Peacock Bass",25.306,-80.4934,TRUE
"Butterfly Peacock Bass",25.3153,-80.5212,TRUE
"Butterfly Peacock Bass",25.7623,-80.683,TRUE
"Butterfly Peacock Bass",25.9604,-80.2093,TRUE
"Black Acara",28.1086263,-82.724267,TRUE
"Black Acara",25.4742,-80.51,TRUE
"Black Acara",25.9604,-80.2093,TRUE
"Black Acara",27.7378063,-82.652876,TRUE
"Mayan Cichlid",25.306,-80.4934,TRUE
"Mayan Cichlid",25.3153,-80.5212,TRUE
"Mayan Cichlid",25.4742,-80.51,TRUE
"Mayan Cichlid",25.3865,-80.5739,TRUE
"Mayan Cichlid",25.19105,-80.64105,TRUE
"Mayan Cichlid",25.9604,-80.2093,TRUE
"Mayan Cichlid",25.31703,-80.52402,TRUE
"Mayan Cichlid",25.19058,-80.64122,TRUE
"Walking Catfish",25.3865,-80.5739,TRUE
"African Jewelfish",25.708159,-80.695617,TRUE
"African Jewelfish",27.8851,-82.3019,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.63709,-80.31487,TRUE
"African Jewelfish",25.3056,-80.49378,TRUE
"African Jewelfish",25.69433,-80.35144,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.91496,-80.2583,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"African Jewelfish",25.66592,-80.2872,TRUE
"African Jewelfish",25.9604,-80.2093,TRUE
"African Jewelfish",25.9268,-80.37641,TRUE
"Brown Hoplo",27.5821,-81.204,TRUE
"Brown Hoplo",28.606,-80.96037,TRUE
"Brown Hoplo",26.9738,-81.23702,TRUE
"Brown Hoplo",28.60314,-80.95983,TRUE
"Asian Swamp Eel",25.2967842,-80.468391,TRUE
"Blue Tilapia",28.1086263,-82.724267,TRUE
"Blue Tilapia",28.946936,-81.339544,TRUE
"Blue Tilapia",36.72082,-114.71501,TRUE
"Blue Tilapia",29.2794,-98.3039,TRUE
"Blue Tilapia",29.45705,-98.474643,TRUE
"Blue Tilapia",31.79589,-96.063423,TRUE
"Blue Tilapia",30.02972,-95.26249,TRUE
"Blue Tilapia",30.414927,-95.593414,TRUE
"Blue Tilapia",30.292794,-97.59593,TRUE
"Blue Tilapia",28.606,-80.96037,TRUE
"Blue Tilapia",28.606,-80.96037,TRUE
"Blue Tilapia",28.60314,-80.95983,TRUE
"Blue Tilapia",25.3153,-80.5212,TRUE
"Blue Tilapia",25.3153,-80.5212,TRUE
"Blue Tilapia",25.3865,-80.5739,TRUE
"Blue Tilapia",25.3865,-80.5739,TRUE
"Blue Tilapia",28.60314,-80.95983,TRUE
"Blue Tilapia",27.84411,-82.77789,TRUE
"Blue Tilapia",27.84411,-82.77789,TRUE
"Blue Tilapia",27.74472,-82.64772,TRUE
"Blue Tilapia",27.74472,-82.64772,TRUE
"Blue Tilapia",29.45859,-98.47404,TRUE
"Blue Tilapia",29.33833,-94.74277,TRUE
"Blue Tilapia",29.33833,-94.74277,TRUE
"Blue Tilapia",29.66821,-95.29742,TRUE
"Blue Tilapia",29.96511,-101.14725,TRUE
"Blue Tilapia",29.96511,-101.14725,TRUE
"Blue Tilapia",27.7378063,-82.652876,TRUE
"Blackchin Tilapia",27.74472,-82.64772,TRUE
"Spotted Tilapia",25.306,-80.4934,TRUE
"Spotted Tilapia",25.3153,-80.5212,TRUE
"Spotted Tilapia",25.4742,-80.51,TRUE
"Spotted Tilapia",25.19105,-80.64105,TRUE
"Spotted Tilapia",25.31703,-80.52402,TRUE
"Oscar",25.937873,-80.924789,TRUE
"Oscar",25.937873,-80.924789,TRUE
"Oscar",25.47206,-80.6045,TRUE
"Oscar",26.12333333,-81.39916667,TRUE
"Pike Killifish",25.937873,-80.924789,TRUE
"Pike Killifish",25.937873,-80.924789,TRUE
"Pike Killifish",25.47206,-80.6045,TRUE
"Butterfly Peacock Bass",25.47206,-80.6045,TRUE
"Black Acara",25.937873,-80.924789,TRUE
"Black Acara",25.937873,-80.924789,TRUE
"Black Acara",25.47206,-80.6045,TRUE
"Black Acara",27.15,-81.1968,TRUE
"Mayan Cichlid",26.1342,-80.1486,TRUE
"Mayan Cichlid",25.937873,-80.924789,TRUE
"Mayan Cichlid",25.937873,-80.924789,TRUE
"Mayan Cichlid",25.47206,-80.6045,TRUE
"Mayan Cichlid",26.21,-80.35,TRUE
"Mayan Cichlid",26.21,-80.35,TRUE
"Mayan Cichlid",26.48,-80.08,TRUE
"Mayan Cichlid",26.77,-80.82,TRUE
"Walking Catfish",25.937873,-80.924789,TRUE
"Walking Catfish",25.937873,-80.924789,TRUE
"Walking Catfish",25.47206,-80.6045,TRUE
"Walking Catfish",26.21,-80.35,TRUE
"Walking Catfish",26.21,-80.35,TRUE
"Walking Catfish",26.21,-80.35,TRUE
"Walking Catfish",25.40011,-80.57389,TRUE
"Walking Catfish",26.65,-80.16,TRUE
"Walking Catfish",28.08,-81.91,TRUE
"Walking Catfish",28.08,-81.91,TRUE
"Walking Catfish",28.08,-81.91,TRUE
"African Jewelfish",25.8262,-81.1008,TRUE
"African Jewelfish",25.762,-80.8111,TRUE
"African Jewelfish",25.74826,-80.957909,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.63709,-80.31487,TRUE
"African Jewelfish",25.52533,-80.38827,TRUE
"African Jewelfish",25.61417,-80.41983,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.87057,-80.28139,TRUE
"African Jewelfish",25.91496,-80.2583,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"Brown Hoplo",25.937873,-80.924789,TRUE
"Brown Hoplo",26.2069,-80.9764,TRUE
"Brown Hoplo",25.864167,-81.101074,TRUE
"Brown Hoplo",26.14,-81.3451,TRUE
"Brown Hoplo",25.8712,-81.1807,TRUE
"Brown Hoplo",26.4253565,-81.492578,TRUE
"Brown Hoplo",26.96510153,-80.86587203,TRUE
"Brown Hoplo",26.3394,-81.7789,TRUE
"Brown Hoplo",26.34167,-81.84167,TRUE
"Brown Hoplo",27.225478,-80.814915,TRUE
"Asian Swamp Eel",25.46833,-80.47778,TRUE
"Asian Swamp Eel",34.1403,-84.0825,TRUE
"Blue Tilapia",25.937873,-80.924789,TRUE
"Blue Tilapia",25.937873,-80.924789,TRUE
"Blue Tilapia",25.47206,-80.6045,TRUE
"Blue Tilapia",28.733044,-81.481133,TRUE
"Blue Tilapia",35.352286,-97.435868,TRUE
"Blue Tilapia",28.915833,-98.463611,TRUE
"Blue Tilapia",27.8,-80.79,TRUE
"Blue Tilapia",27.8,-80.79,TRUE
"Blue Tilapia",27.8,-80.79,TRUE
"Blue Tilapia",26.65,-80.16,TRUE
"Blue Tilapia",28.08,-81.91,TRUE
"Blue Tilapia",28.11,-81.86,TRUE
"Blue Tilapia",28.08,-81.91,TRUE
"Blue Tilapia",28.08,-81.91,TRUE
"Blue Tilapia",28.11,-81.86,TRUE
"Spotted Tilapia",28.090761,-80.618362,TRUE
"Spotted Tilapia",25.937873,-80.924789,TRUE
"Spotted Tilapia",25.937873,-80.924789,TRUE
"Spotted Tilapia",26.2174121,-81.317319,TRUE
"Spotted Tilapia",25.47206,-80.6045,TRUE
"Spotted Tilapia",26.1,-80.24,TRUE
"Spotted Tilapia",26.21,-80.35,TRUE
"Spotted Tilapia",26.21,-80.35,TRUE
"Spotted Tilapia",26.21,-80.35,TRUE
"Spotted Tilapia",25.72,-80.31,TRUE
"Spotted Tilapia",26.65,-80.16,TRUE
"Spotted Tilapia",26.48,-80.08,TRUE
"Oscar",25.676796,-80.363091,TRUE
"Oscar",40.840113,-99.982882,TRUE
"Oscar",40.8399,-99.9834,TRUE
"Oscar",35.009682,-100.9059,TRUE
"Butterfly Peacock Bass",25.676796,-80.363091,TRUE
"Black Acara",26.386334,-81.671677,TRUE
"Black Acara",25.676796,-80.363091,TRUE
"Black Acara",25.81981,-80.79752,TRUE
"Black Acara",25.81981,-80.79752,TRUE
"Mayan Cichlid",26.70178,-81.83132,TRUE
"Mayan Cichlid",26.4247,-81.8592,TRUE
"Mayan Cichlid",25.676796,-80.363091,TRUE
"Mayan Cichlid",26.48,-80.08,TRUE
"Mayan Cichlid",26.48,-80.08,TRUE
"Walking Catfish",25.676796,-80.363091,TRUE
"Walking Catfish",26.65,-80.16,TRUE
"Walking Catfish",28.08,-81.91,TRUE
"Walking Catfish",28.09,-81.86,TRUE
"Walking Catfish",28.08,-81.9,TRUE
"Walking Catfish",28.09,-81.91,TRUE
"Walking Catfish",28.09,-81.86,TRUE
"Walking Catfish",28.09,-81.86,TRUE
"Walking Catfish",28.08,-81.91,TRUE
"African Jewelfish",25.676796,-80.363091,TRUE
"African Jewelfish",25.63709,-80.31487,TRUE
"African Jewelfish",25.47371,-80.41437,TRUE
"African Jewelfish",25.69433,-80.35144,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.83871,-80.30654,TRUE
"African Jewelfish",25.87057,-80.28139,TRUE
"African Jewelfish",25.91496,-80.2583,TRUE
